carID,Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
11324,BMW, 5 Series,2015.0,18495,Semi-Auto,36200.0,Diesel,160.0,50.4,3.0,36.0,2.0,0.0
75914,VW, Tiguan,2016.0,14491,Semi-Auto,67012.0,Diesel,165.0,49.6,2.0,42.0,1.0,0.0
50522,skoda, Fabia,2015.0,6700,Manual,14829.0,Petrol,20.0,58.8,1.0,81.0,1.0,0.0
71706,VW, Golf,2018.0,18990,Manual,15343.0,Diese,145.0,60.1,2.0,37.0,0.0,0.0
18840,Ford, Focus,2017.0,17098,Manual,22431.0,Diesel,,67.3,2.0,82.0,0.0,0.0
38082,Mercedes, C Class,2019.0,31980,Semi-Auto,9.0,Diesel,,,2.0,48.0,2.0,
11657,BMW, 3 Series,2018.0,19800,Automatic,29473.0,Diesel,145.0,64.2,2.0,84.0,4.0,0.0
74880,VW, Tiguan,2019.0,20500,Manual,4000.0,Petrol,145.0,38.2,1.5,74.0,1.0,0.0
43227,Mercedes, slk,2016.0,16299,Automatic,39820.0,Diesel,30.0,70.6,2.1,32.0,4.0,0.0
45621,Mercedes, C Class,2014.0,11999,AUTOMATIC,46931.0,,,,2.1,58.0,-2.339360454278144,0.0
5560,AUDI, Q3,2016.0,18000,Manual,31731.0,Diesel,145.0,52.3,2.0,31.0,2.0,0.0
51188,Toyota, Aygo,2019.0,8998,Manual,8619.0,Petrol,150.0,56.5,1.0,88.0,2.0,0.0
58172,Opel, Astra,2019.0,14990,Manual,3400.0,Petrol,,45.6,1.4,33.0,0.0,0.0
40837,ercedes, GLA Class,2019.0,22400,Semi-Auto,13302.0,Diesel,145.0,67.3,2.1,65.0,1.0,0.0
38587,Mercedes, C Class,2016.0,16680,Semi-Auto,45588.0,Diesel,-56.19320153940018,,2.1,44.0,4.0,0.0
13188,BMW, 3 Series,2015.0,13940,Automatic,69986.0,Diesel,145.0,53.3,3.0,73.0,3.0,0.0
65648,VW, PASSAT,2015.0,12000,Automatic,29669.0,Diesel,30.0,60.1,2.0,37.0,2.0,0.0
45099,Mercedes, A Class,2017.0,16015,Manual,25428.0,Petrol,145.0,51.4,1.6,56.0,3.0,0.0
11446,BMW, 4 Series,2015.0,14699,manual,28334.0,Diesel,125.0,58.9,2.0,78.0,3.0,0.0
55859,Opel, Mokka X,2018.0,11998,Manual,21500.0,etrol,145.0,47.1,1.4,30.0,4.0,0.0
32579,hyundai, Kona,2018.0,11798,Manual,31885.0,PETROL,145.0,52.3,1.0,47.0,0.0,0.0
5136,Audi, A1,2019.0,17890,Semi-Auto,11000.0,Petrol,150.0,48.7,1.0,48.0,2.0,0.0
31452,Hyundai, Tucson,2015.0,10795,Manual,29660.0,Petrol,160.0,44.8,1.6,70.0,3.0,0.0
41514,Mercedes, C Class,2015.0,17749,Semi-Auto,19039.0,Diesel,,,2.1,72.0,2.0,0.0
65025,Ope, Astra,2019.0,14790,Manual,2986.0,Diesel,145.0,72.4,1.6,30.0,4.0,0.0
9147,BMW, 4 Series,2018.0,18280,Manual,17024.0,Petrol,145.0,46.3,2.0,78.0,1.0,0.0
21568,Ford, Fiesta,2016.0,9495,Manual,27000.0,Petrol,0.0,65.7,1.0,92.0,4.0,0.0
31945,Hyundai, Tucson,2018.0,15500,Manual,4411.0,Petrol,145.0,34.9,1.6,78.0,3.0,0.0
34208,Hyundai, Tucson,2017.0,14291,Manual,39530.0,,30.0,,1.7,81.0,3.0,0.0
13714,BMW, 3 Series,2017.0,13298,Semi-Auto,60406.0,Diesel,145.0,74.3,2.0,97.0,2.0,0.0
67361,VW, Tiguan,2019.0,31990,Semi-Auto,4908.0,Diesel,145.0,35.3,2.0,67.0,0.0,0.0
33974,Hyundai, Kona,2019.0,19990,Automatic,165.0,Petrol,145.0,37.7,1.6,58.0,2.0,0.0
68765,VW, Polo,2016.0,12300,Manual,10994.0,Petrol,0.0,65.7,1.0,84.0,2.0,0.0
12473,BMW, X2,2019.0,28499,Semi-Auto,8550.0,Diesel,145.0,48.7,2.0,76.0,4.0,
24527,Ford, Focus,2009.0,2400,Manual,92000.0,petrol,200.0,42.2,1.6,61.0,0.0,0.0
72515,VW, Touran,2019.0,26298,anual,50.0,Diesel,145.0,61.4,2.0,70.0,0.0,0.0
66372,VW, Sharan,2019.0,25989,Semi-Auto,9415.0,Diesel,145.0,40.9,2.0,66.0,0.0,0.0
16127,Ford, Focus,2018.0,18250,Manual,20132.0,Petrol,,,2.0,82.0,4.0,0.0
72536,VW,,2019.0,25990,Manua,5093.0,,145.0,47.9,2.0,60.0,0.0,0.0
12040,BMW, Z4,2020.0,29990,Semi-Auto,,Petrol,145.0,38.7,2.0,86.0,0.0,0.0
67157,VW, Touran,2018.0,20072,Manual,10162.0,Diesel,145.0,51.4,1.6,86.0,2.0,0.0
44700,Mercede, S Class,2019.0,59995,Automatic,2000.0,Diesel,145.0,48.7,3.0,82.0,0.0,0.0
42368,Mercedes, C Class,2019.0,32499,Automatic,2767.0,Diesel,145.0,55.4,2.0,60.0,4.0,0.0
53334,Toyota, RAV4,2016.0,19490,Automatic,6254.0,Petrol,200.0,43.5,2.0,31.0,0.0,0.0
12827,BMW, 3 Series,2014.0,11400,Automatic,38055.0,Diesel,,62.8,2.0,35.0,4.0,0.0
62226,Opel, Mokka X,2017.0,10930,Manual,13215.0,Petrol,200.0,42.2,1.6,83.0,3.0,0.0
27245,Ford, Focus,2017.0,16995,Manual,27000.0,petrol,,,2.0,94.0,0.0,0.0
70704,VW, T-Cross,2020.0,18745,Manual,-48190.65567291227,Petrol,150.0,47.9,1.0,1.7694736373257314,2.0,0.0
13479,BM, 3 Series,2017.0,13100,Manual,25468.0,Petrol,200.0,42.8,2.0,66.0,3.0,0.0
9261,BMW, 3 Series,2015.0,13999,Manual,40430.0,Diesel,145.0,56.5,2.0,78.0,3.0,0.0
63062,Opel, Mokka X,2017.0,10249,Manua,28500.0,Petrol,150.0,42.2,1.6,82.0,1.0,0.0
64436,Opel, Corsa,,8895,Automatic,10748.0,Petrol,145.0,20.745499786795904,1.4,66.0,2.0,0.0
14724,BMW, 3 Series,2019.0,26000,Semi-Auto,4826.0,Diesel,145.0,151.04180955326447,2.0,30.0,0.0,0.0
49955,Skoda, Fabia,2018.0,9280,Manual,8200.0,Petrol,145.0,57.7,1.0,39.0,0.0,0.0
70965,VW, Polo,2019.0,13490,Manual,3000.0,Petrol,150.0,52.3,1.0,34.0,4.0,0.0
72899,VW, Golf,2015.0,17995,Manual,25000.0,Petrol,145.0,47.1,2.0,49.0,1.0,0.0
48575,Skoda, Karoq,2018.0,16290,Manual,6120.0,Diesel,150.0,62.8,1.6,67.0,4.0,0.0
31873,Hyundai, IX20,2016.0,8498,Manual,19658.0,Petrol,125.0,50.4,1.4,84.0,1.0,0.0
63224,Opel, Corsa,2018.0,12299,Automatic,6425.0,Petrol,145.0,39.8,1.4,90.0,4.0,0.0
15635,Ford, Focus,2010.6769678366675,6800,Manual,20600.0,Petrol,,,1.6,30.0,0.0,0.0
66304,VW, Tiguan,2017.0,24995,Semi-Auto,20331.0,Diesel,145.0,57.6,2.0,89.0,2.0,0.0
56473,Opel, Astra,2017.0,9491,Manual,43424.0,Diesel,145.0,72.4,1.6,125.00377307214781,2.0,0.0
46955,Skod, Superb,2018.0,16495,Manual,50244.0,Diesel,150.0,64.2,2.0,41.0,2.0,0.0
16070,ord, Fiesta,2017.0,9850,Manual,31623.0,Petrol,0.0,65.7,1.0,64.0,3.0,0.0
4142,Audi, A3,2019.0,22690,unknown,4520.0,,145.0,43.5,1.5,58.0,4.0,0.0
40517,mercedes,C Class,2018.0,25500,semi-auto,10592.0,iesel,145.0,67.3,2.1,56.0,4.0,0.0
62581,, Astra,2017.0,11533,Manual,18802.0,Petrol,145.0,81.56893960820311,1.4,53.0,3.0,0.0
45179,Mercedes, A Class,2013.0,12842,anual,16311.0,Petrol,145.0,48.7,1.6,32.0,1.0,0.0
68358,VW, Golf,2019.0,18490,Manual,11.0,Petrol,145.0,47.1,1.5,44.0,2.0,0.0
60346,Opel, Corsa,2017.0,7289,Manual,22500.0,Petrol,150.0,54.3,1.4,78.0,1.0,0.0
14910,BMW, 4 Series,2019.0,25400,Semi-Auto,6370.0,Diesel,145.0,65.7,2.0,88.0,1.0,0.0
24689,Ford, FIESTA,2019.0,14500,Manual,4372.0,etrol,150.0,56.5,1.0,86.0,3.0,0.0
16795,Ford, Kuga,2017.0,15990,Automatic,21845.0,Petrol,145.0,38.2,1.5,69.0,2.0,0.0
25396,Ford, Focus,2018.0,16298,Automatic,7097.0,Diesel,145.0,64.2,2.0,46.0,3.0,0.0
31459,Hyundai, Ioniq,2018.0,14995,Semi-Auto,37445.0,Hybrid,135.0,78.5,1.6,43.0,4.0,0.0
4240,Audi, A5,2018.0,25775,Semi-Auto,28210.0,Petrol,145.0,50.4,2.0,96.0,2.0,0.0
37858,Mercedes, C Class,2018.0,21980,Semi-Auto,8024.0,Diesel,145.0,60.1,2.1,,0.0,0.0
62380,Opel, Combo Life,2019.0,14995,anual,7211.0,Diesel,145.0,53.3,1.5,86.0,3.0,0.0
31028,Ford, Focus,2017.0,11798,Manual,15417.0,Diesel,0.0,74.3,1.5,40.0,0.0,0.0
6466,Audi, a1,2017.0,14000,Manua,12577.0,Petrol,30.0,58.9,1.4,90.0,0.0,0.0
56205,Opel, Combo Life,2019.0,16000,Manual,1383.0,Diesel,145.0,50.4,1.5,71.0,4.0,0.0
66365,VW, Golf SV,2018.0,15490,Manual,20920.0,Petrol,,55.4,1.5,52.0,0.0,0.0
41704,Mercede, C Class,2019.0,34799,Semi-Auto,1941.0,Diesel,,,2.0,31.0,0.0,0.0
67569,VW, T-Cross,2019.0,18450,,85454.58629151213,Diesel,145.0,53.3,1.6,88.0,1.0,0.0
24682,Ford, Kuga,2017.0,12227,Manual,51904.0,Diesel,30.0,64.2,1.5,65.0,3.0,0.0
66843,VW, Passat,2019.0,20498,Semi-Auto,30.0,Diesel,145.0,49.6,1.6,77.0,4.0,0.0
72057,VW, Golf,2017.0,12700,Manual,22861.0,Petrol,,54.3,1.4,95.0,4.0,0.0
1315,Audi, A1,2020.0,18496,manual,5566.0,Petrol,145.0,48.7,1.0,73.0,3.0,0.0
12718,BMW, 3 Series,2016.0,18698,Semi-Auto,21500.0,Diesel,145.0,54.3,3.0,97.0,0.0,0.0
52440,Toyota, Prius,2017.0,20610,Automatic,17689.0,Hybrid,135.0,94.1,1.8,54.0,0.0,0.0
72801,VW, Up,2015.0,5999,Manual,54663.0,Petrol,20.0,60.1,1.0,44.0,3.0,0.0
9223,BMW, 5 Series,2019.0,37540,Automatic,4562.0,Diesel,145.0,60.1,3.0,,0.0,0.0
66601,VW, Golf,2016.0,12650,Manual,23383.0,Petrol,30.0,53.3,1.4,125.36650692319193,0.0,0.0
57892,Opel, Astra,2012.0,4250,Manual,97000.0,Diesel,30.0,62.8,1.7,97.0,1.0,0.0
10352,BMW, X1,2017.0,15000,Automatic,37869.0,Diesel,30.0,65.7,2.0,80.0,4.0,0.0
40842,ercedes, B Class,2017.0,14991,Semi-Auto,40115.0,Diesel,145.0,68.9,2.1,81.0,4.0,0.0
39179,Mercedes, GLC Class,2016.0,22750,Automatic,21225.0,Diesel,125.0,56.5,2.1,42.0,2.0,0.0
60383,Opel, Crossland X,2019.0,16995,Manual,5553.0,Diesel,145.0,55.4,1.5,78.0,0.0,0.0
48366,Skoda, Octavia,2017.0,12590,emi-Auto,27976.0,Petrol,145.0,57.7,1.4,50.0,3.0,0.0
50328,Skoda, Kodiaq,2018.0,22590,Automatic,11964.0,Petrol,145.0,44.8,1.4,95.0,1.0,0.0
64211,Opel, Mokk,2015.0,8200,manual,41754.0,Petrol,160.0,44.8,1.4,94.0,0.0,0.0
70708,VW, Polo,2018.0,12498,,6345.0,Petrol,150.0,58.9,1.0,75.0,2.0,0.0
5719,Audi, A6,2019.0,44950,emi-Auto,8000.0,Diesel,150.0,35.8,3.0,50.0,4.0,0.0
28599,Ford, Fiesta,2018.0,10498,Manual,7654.0,Petrol,150.0,55.4,1.1,47.0,2.0,0.0
51317,TOYOTA, Yaris,2019.0,10660,Manual,6020.0,Petro,145.0,47.9,1.5,95.0,4.0,0.0
23368,Ford, KA+,2018.0,7995,Manual,13326.0,Petrol,145.0,57.7,1.2,33.0,0.0,0.0
13578,BMW, X1,2016.0,11950,Automatic,89114.0,Diesel,30.0,65.7,2.0,83.0,0.0,0.0
14909,BMW, 3 Series,2019.0,27995,Semi-Auto,2460.0,Diesel,145.0,53.3,2.0,65.0,3.0,0.0
1046,Audi, A8,2015.0,19499,Semi-Auto,54174.0,Diesel,205.0,47.9,3.0,89.0,0.0,0.0
17968,Ford, Focus,2019.0,28930,Manual,2950.0,Petrol,,,2.3,74.0,0.0,
69106,VW, T-Roc,2019.0,26990,Semi-Auto,6524.0,Petrol,145.0,39.8,1.5,73.0,0.0,0.0
15964,Ford, Focus,2018.0,11795,Manual,26500.0,Petrol,150.0,60.1,1.0,65.0,2.0,0.0
59740,Opel, Mokka,2014.0,8224, Manual ,35982.0,Petrol,160.0,44.1,1.4,51.0,3.0,0.0
30345,Ford, Fiesta,2017.0,10000,Manual,16097.0,Petrol,145.0,65.7,1.0,73.0,3.0,0.0
14941,BMW, 1 Series,2019.0,22980,Manua,-58540.574477557704,Petrol,145.0,44.1,1.5,42.0,4.0,0.0
68862,VW, Scirocco,2015.0,11699,Manual,38442.0,Diesel,20.0,55.4,2.0,94.0,0.0,0.0
35906,Mercedes, C Class,2018.0,27498,Semi-Auto,12170.0,Diesel,,,2.0,44.0,2.0,0.0
69061,VW, Polo,2016.0,8999,Manual,21510.0,PETROL,20.0,60.1,1.0,55.0,0.0,0.0
70299,, Polo,2017.0,10142,manual,19597.0,Petrol,20.0,60.1,1.2,73.0,2.0,0.0
32238,Hyundai, I10,2015.0,5989,Manual,57781.0,Petrol,30.0,57.6,1.2,57.0,2.0,0.0
53054,Toyota, Yaris,2014.0,6995,manual,67441.0,Petrol,125.0,52.3,1.3,42.0,1.0,0.0
1772,udi, A3,2017.0,16300,semi-auto,22122.0,Diesel,145.0,74.3,1.6,96.0,0.0,0.0
63058,Opel, Mokka,2014.0,7990,Manual,54000.0,Petrol,145.0,47.1,1.4,55.0,1.0,0.0
59583,OPEL, Astra,2012.0,2595,Manual,149000.0,Diesel,30.0,62.8,1.7,33.0,0.0,0.0
47358,Skoda, Yeti Outdoor,2015.0,12495,Semi-Auto,25473.0,Diesel,165.0,51.4,2.0,61.0,0.0,0.0
62296,Opel, Adam,2017.0,8490,Manual,17460.0,PETROL,125.0,53.3,1.2,48.0,0.0,0.0
54510,Toyota, Yaris,,4494,anual,60000.0,,30.0,,1.0,69.0,2.0,0.0
1287,Audi, A6,2019.0,32000,Automatic,,Diesel,145.0,47.9,2.0,88.0,3.0,0.0
3948,Audi, A4,2017.0,18500,Automatic,95204.18167360188,Diesel,145.0,62.8,2.0,44.0,4.0,0.0
55359,Toyota, Yaris,2017.0,12495,Automatic,13356.0,Hybrid,0.0,86.0,1.5,73.0,0.0,0.0
2621,Audi, A6,2020.0,48990,Semi-Aut,6000.0,Petrol,150.0,30.7,3.0,85.0,2.0,0.0
46059,Mercedes, C Class,2016.0,19999,SEMI-AUTO,24137.0,Petrol,125.0,51.4,2.0,56.0,3.0,0.0
24536,Ford, Focus,2018.0,13150,Semi-Auto,14346.0,Petrol,,,1.0,35.0,4.0,0.0
47582,Skoda, Octavia,2017.0,11995,manual,25000.0,Petrol,30.0,55.4,1.4,62.0,6.2417786290739095,0.0
9096,BMW, X3,2015.0,17495,Semi-Auto,38013.0,Diesel,150.0,54.3,2.0,34.0,1.0,0.0
28428,Ford, Focus,2017.0,10587,MANUAL,50526.0,Diesel,0.0,74.3,1.5,87.0,3.0,0.0
22984,Ford, FIESTA,2019.0,13995,Manual,8299.0,Petrol,145.0,58.9,1.0,57.0,1.0,0.0
69580,V, Polo,2017.0,9990,Manual,85454.58629151213,,145.0,60.1,1.2,31.0,4.0,0.0
64781,Opel, Corsa,2017.0,7795,Manual,21743.0,Petrol,145.0,55.4,1.4,74.0,2.0,0.0
23358,Ford, Fiesta,2015.0,7200,Manual,25370.0,Petrol,125.0,54.3,1.2,46.0,4.0,0.0
44785,Mercedes, A Class,2020.0,24495,Semi-Auto,525.0,Diesel,145.0,67.3,1.5,45.0,2.0,0.0
71458,VW, Golf,2019.0,17298,Manual,6399.0,PETROL,145.0,47.1,1.5,59.0,3.0,0.0
74627,VW, Tiguan,2019.0,28900,Automatic,750.0,Diesel,145.0,40.4,2.0,90.0,4.0,0.0
17544,Ford, Edge,2018.0,22299,Manual,4974.0,Diesel,145.0,48.7,2.0,63.0,1.0,0.0
35006,Mercedes, C Clas,2017.0,24998,Semi-Auto,15754.0,Diese,145.0,67.3,2.1,59.0,1.0,0.0
45161,Mercedes,GLC Class,2019.0,32305,semi-auto,5553.0,Diesel,145.0,42.2,2.1,54.0,2.0,0.0
12039,BMW, 1 SERIES,2017.0,21972,Automatic,25000.0,Petrol,145.0,39.8,3.0,78.0,3.0,0.0
1205,Audi, Q5,2019.0,35490,Automatic,3439.0,iesel,145.0,38.2,2.0,3.11529529741442,-2.335122838386223,0.0
65093,Ope, Corsa,2011.0,4295,Manual,84000.0,Petrol,125.0,53.3,1.2,34.0,1.0,0.0
23800,Ford, Fiesta,2019.0,13100,Manual,13704.0,Petrol,145.0,58.9,1.0,3.2257436177114727,3.0,0.0
24497,Ford, Focus,2019.0,26490,Manual,4000.0,Petrol,145.0,,2.3,86.0,1.0,0.0
73749,VW, Polo,2017.0,9249,Manual,,iesel,145.0,,1.4,51.0,1.0,0.0
58325,Opel, Corsa,2019.0,8699,Manual,8874.0,Petrol,145.0,43.5,1.4,98.0,3.0,0.0
561,Audi, A3,2017.0,14795,Manual,34800.0,Diesel,20.0,67.3,2.0,62.0,1.0,0.0
33292,Hyundai, IX35,2014.0,8498,Manual,43978.0,Diesel,145.0,53.3,1.7,79.0,4.0,
25914,Ford, Fiesta,2018.0,11820,Manual,6732.0,Petrol,145.0,58.9,1.0,61.0,0.0,0.0
35163,MERCEDES, V Class,2018.0,19998,Manual,11726.0,Diesel,145.0,46.3,2.1,88.0,,0.0
66650,VW,Tiguan,2016.0,14590,Manual,62000.0,Diesel,125.0,58.9,2.0,80.0,4.0,0.0
54953,Toyota, Aygo,2014.0,5999,Manual,18478.0,Petrol,0.0,69.0,1.0,94.0,3.0,0.0
60283,Opel, Crossland X,2019.0,11120,Manual,10310.0,Petrol,145.0,44.8,1.2,31.0,1.0,0.0
29552,Ford, EcoSport,2020.0,18995,Manual,24.0,Petrol,145.0,51.4,1.0,67.0,1.0,0.0
55213,Toyota, RAV4,2019.0,35955,Automatic,2984.0,Hybrid,135.0,49.6,2.5,93.0,4.0,0.0
72749,VW, Passat,2017.0,14398,manual,45145.0,Diesel,20.0,67.3,2.0,33.0,4.0,0.0
17246,Ford, Kuga,2016.0,18500,Manual,43100.0,Diesel,125.0,60.1,2.0,96.0,,0.0
48505,Skoda, Fabia,2017.0,10889,Semi-Auto,10487.0,Petrol,20.0,60.1,1.2,98.0,3.0,
9481,BMW, 1 Serie,2016.0,12990,Semi-Auto,25843.0,Petrol,30.0,55.5,1.5,41.0,2.0,0.0
39540,Mercedes, C Class,2019.0,27998,Automatic,5144.0,Diesel,145.0,56.5,2.0,87.0,0.0,0.0
61399,Opel, Adam,2017.0,7475,Manual,22500.0,Petrol,145.0,53.3,1.2,64.0,1.0,0.0
45732,Mercedes, GLC Class,2017.0,24500,Automatic,26968.0,Diesel,125.0,56.5,2.1,92.0,4.0,0.0
20854,Ford, Focus,2013.0,3995,anual,89411.0,Diesel,0.0,83.1,1.6,74.0,1.0,
9999,BMW, 5 Series,2015.0,11930,Automatic,89986.0,Diesel,125.0,60.1,2.0,42.0,3.0,0.0
75063,VW, T-Roc,2020.0,18004,Manual,2512.0,,145.0,44.8,,95.0,3.0,0.0
50368,Skoda, Karoq,2019.0,19944,Automatic,3499.0,Diesel,145.0,62.8,1.6,73.0,2.0,0.0
3825,Audi, A1,2017.0,12000,Manual,18698.0,Petrol,150.0,67.3,1.0,43.0,1.0,0.0
4958,Audi, A6,2016.0,15490,Semi-Auto,58870.0,Diesel,20.0,67.3,2.0,57.0,3.0,0.0
75525,VW, Polo,2017.0,7600,Manual,,Petrol,145.0,60.1,1.0,89.0,4.0,0.0
58629,Opel, Insignia,2016.0,8688,Manual,20184.0,Diesel,0.0,74.3,1.6,98.0,0.0,0.0
24719,Ford, Focus,2015.0,9230,Manual,27412.0,Diesel,0.0,74.3,,43.0,0.0,0.0
69571,VW, Polo,2014.0,5899,,72125.0,Petrol,125.0,51.4,,65.0,4.0,0.0
75068,VW, Tiguan,2020.0,31990,Semi-Aut,1500.0,Diesel,150.0,31.4,2.0,69.0,2.0,0.0
41912,Mercedes, A Class,2016.0,16490,Semi-Auto,34856.0,Diesel,20.0,74.3,1.5,37.0,1.0,0.0
64338,Opel, Viva,2019.0,8499,Manual,1114.0,Petrol,145.0,46.3,1.0,60.0,4.0,0.0
54059,Toyota, Aygo,2019.0,7890,Manual,8441.0,Petrol,145.0,56.5,1.0,67.0,3.0,0.0
14582,BMW, X6,2017.0,32990,Semi-Auto,19311.0,Diesel,150.0,47.1,3.0,94.0,0.0,0.0
29799,Ford, C-MAX,2017.0,9998,Manual,12932.0,Diesel,20.0,68.9,1.5,31.0,4.0,0.0
8896,BMW, X1,2019.0,26995,Semi-Auto,,Diesel,145.0,65.7,2.0,88.0,2.0,0.0
48039,Skoda, Fabia,2017.0,9338,Manual,13518.0,Petrol,145.0,64.2,1.0,40.0,0.0,0.0
10011,BMW, 3 Series,2015.0,14495,Automatic,43838.0,Diesel,125.0,61.4,2.0,85.0,1.0,0.0
55339,Toyot, RAV4,2016.0,21000,Automatic,14000.0,Hybrid,20.0,57.6,2.5,81.0,0.0,0.0
40451,Mercedes, C Class,2010.0,5975,Automatic,90000.0,Diesel,-56.19320153940018,47.9,2.1,57.0,3.0,0.0
21500,Ford, Focus,2018.0,13998,MANUAL,12024.0,Petrol,,,1.0,36.0,2.0,0.0
58633,Opel, Astra,2014.0,5998,Manua,35620.0,Petrol,125.0,51.4,1.4,33.0,2.0,0.0
15070,Ford, Fiesta,2016.0,9490,Manual,23698.0,Petrol,20.0,62.8,1.0,63.0,,0.0
68947,VW,Tiguan,2020.0,34999,Manual,5000.0,Diesel,145.0,47.9,2.0,72.0,4.0,0.0
48967,Skoda, Citigo,2014.0,4850,Manual,45423.0,Petrol,0.0,68.9,1.0,88.0,1.0,0.0
68952,VW, Arteon,2019.0,26690,Automatic,9956.0,Petrol,145.0,47.1,2.0,72.0,0.0,0.0
8977,, 5 Series,2020.0,35493,SEMI-AUTO,5658.0,Petrol,145.0,50.4,2.0,37.0,3.0,0.0
3054,Audi, A4,2019.0,32991,Automatic,3500.0,Diesel,145.0,47.9,2.0,99.0,0.0,0.0
11686,BMW, 3 Series,2018.0,21512,Automatic,21045.0,Diesel,145.0,151.04180955326447,2.0,81.0,1.0,0.0
39685,Mercedes, C Class,2019.0,25849,Semi-Auto,6685.0,PETROL,,,1.5,56.0,1.0,0.0
33632,, I20,2016.0,8990,AUTOMATIC,20458.0,Petrol,165.0,42.2,1.4,66.0,4.0,0.0
885,Audi, Q3,2020.0,28990,Manual,,Petrol,145.0,40.9,1.5,61.0,3.0,0.0
22713,Ford, Focus,2018.0,12180,MANUAL,43782.0,Petrol,145.0,60.1,1.0,53.0,3.0,0.0
39056,Mercedes, C Class,2019.0,31799,Automatic,999.0,Petrol,145.0,46.3,1.5,86.0,1.0,0.0
51367,Toyota, Prius,2016.0,20995,Automatic,27086.0,Hybrid,10.0,64.2,1.8,50.0,1.0,0.0
58448,Opel, Corsa,2016.0,6999,Manual,45055.0,Petrol,30.0,55.4,1.4,86.0,1.0,0.0
46775,Skoda, Octavia,2019.0,18990,Manual,50.0,Diesel,145.0,55.4,2.0,70.0,2.0,0.0
52383,Toyota, Yaris,2017.0,12995,Automatic,7292.0,Hybri,0.0,86.0,1.5,97.0,0.0,0.0
38042,Mercedes, C Class,2016.0,19999,Automatic,23905.0,Diesel,30.0,64.2,,44.0,1.0,0.0
47297,Skoda, Yeti Outdoor,2017.0,13695,unknown,56241.0,Petrol,160.0,44.8,1.4,97.0,1.0,0.0
24403,Ford, Focus,2019.0,16840,anual,7358.0,Petrol,,,1.0,76.0,4.0,0.0
68097,V, Golf,2017.0,19990,Semi-Auto,20742.0,Diesel,30.0,62.8,2.0,96.0,1.0,0.0
57778,Opel, Astra,2017.0,10603,Manual,30971.0,Diesel,20.0,72.4,1.6,98.0,0.0,0.0
38842,Mercedes, C Class,2017.0,23990,Semi-Auto,19784.0,Petrol,,42.2,2.0,64.0,,0.0
44405,Mercedes, C Class,2017.0,20990,Automatic,18000.0,Diesel,145.0,58.9,2.1,64.0,0.0,0.0
18088,Ford, Fiesta,2018.0,14792,Manual,20700.0,PETRO,145.0,40.3,1.5,59.0,3.0,0.0
65771,VW, Polo,2018.0,12571,Manual,25638.0,Petrol,145.0,52.3,1.0,71.0,1.0,0.0
68482,VW, Golf,2019.0,28895,Semi-Auto,7640.0,Petrol,145.0,32.8,,91.0,1.0,0.0
52716,Toyota, C-HR,2018.0,23880,,21755.0,Hybrid,135.0,74.3,1.8,45.0,3.0,0.0
45733,Mercedes, A Class,2019.0,18900,Semi-Auto,8925.0,Diesel,145.0,68.9,1.5,96.0,0.0,0.0
60134,Opel, Mokka,2015.0,8991,Manual,31048.0,Petrol,-20.241079488809817,44.8,1.4,54.0,4.0,0.0
749,Audi, RS3,,33000,Automatic,36123.0,Petrol,305.0,34.9,2.5,67.0,2.0,0.0
54733,Toyota, Aygo,2016.0,7200,Manual,14969.0,Petrol,20.0,62.8,1.0,85.0,4.0,0.0
30893,Ford, Focus,2019.0,17520,Manual,4487.0,Petrol,145.0,60.1,1.0,69.0,2.0,0.0
2355,Audi, A3,2017.0,14517,MANUAL,8956.0,Petrol,150.0,60.1,1.0,55.0,0.0,0.0
36205,Mercedes, SL CLASS,2019.0,51124,Automatic,10627.0,Petrol,145.0,31.4,4.7,49.0,1.0,0.0
12344,BMW, 1 Series,2009.8167571105082,11498,Manual,49151.0,Diesel,30.0,62.8,2.0,72.0,3.0,0.0
20407,Ford, Focus,2019.0,17899,Manual,6880.0,Petrol,,,1.0,87.0,2.0,0.0
72402,VW, Touareg,2017.0,28052,Automatic,11387.0,Diesel,145.0,42.8,3.0,45.0,0.0,0.0
44827,Mercedes, SLK,2012.0,10800,Automatic,51703.0,DIESEL,145.0,56.5,2.1,73.0,3.0,0.0
50426,Skoda, Citigo,2016.0,7695,Automatic,10911.0,Petro,20.0,64.2,1.0,94.0,0.0,0.0
30863,Ford,Focus,2019.0,16780,anual,3075.0,Petrol,,,1.0,31.0,2.0,0.0
32527,Hyundai, IX20,2017.0,9798,Manual,13217.0,,145.0,50.4,1.4,67.0,1.0,0.0
8912,BMW, 3 Series,2019.0,26989,emi-Auto,4026.0,Diesel,145.0,53.3,3.0,30.0,0.0,0.0
17991,Ford,KA,2010.0,3690,Manual,61575.0,Petrol,30.0,55.4,1.2,31.0,1.0,0.0
30568,Ford, Focus,2017.0,13300,Automatic,9728.0,Petrol,,,1.0,35.0,,0.0
22804,Ford, Fiesta,2018.0,12998,Manual,17096.0,Petrol,145.0,58.9,1.0,52.0,1.0,0.0
63720,Opel, Combo Life,2018.0,12770,Manual,12679.0,Diesel,145.0,53.3,1.5,54.0,3.0,0.0
12620,MW, 3 Series,2019.0,26898,Semi-Auto,10707.0,Diesel,-43.24208236593006,52.3,2.0,52.0,2.0,0.0
